HrRacedate,HrRaceNo,HrRaceIndex,HrFP,HrNo,HrName,HrBrandNo,HrJockey,HrStable,HrWeight,HrBodyWeight,HrDraw,HrMarginLen,HrPos1,HrPos2,HrPos3,HrPos4,HrPos5,HrPos6,HrTime,HrWinOdds,HrRaceResultComm
2020-03-14,10,500,9,13,真妙星,C059,黃俊,苗禮德,110,1175,10,6-1/2,,,13,13,12,9,1:22.49,9.5,
2020-03-14,10,500,10,10,蒙古傳奇,B317,波健士,徐雨石,118,1143,14,6-3/4,,,14,14,13,10,1:22.50,69,
2020-03-14,10,500,11,6,奇真,T093,黃皓楠,霍利時,118,1127,5,7-1/4,,,9,7,7,11,1:22.60,221,
2020-03-14,10,500,12,12,恆駿寶駒,T262,黎海榮,蘇偉賢,116,1091,11,8-3/4,,,12,12,14,12,1:22.85,90,
2020-03-14,10,500,13,14,路路富貴,C442,潘明輝,何良,113,1015,8,10-1/4,,,8,9,11,13,1:23.07,314,
2020-03-14,10,500,14,5,成才,B085,蔡明紹,方嘉柏,121,1185,9,11,,,10,10,9,14,1:23.18,287,
2020-03-18,1,501,1,2,蒜頭爺爺,V039,潘頓,葉楚航,131,1045,7,-,7,7,6,6,1,1,2:16.43,6.8,
2020-03-18,1,501,2,10,競駿飛鷹,B292,利敬國,霍利時,117,1210,2,頸位,6,6,7,5,3,2,2:16.50,8.7,
2020-03-18,1,501,3,3,活力得勝,C091,莫雷拉,蘇保羅,131,1115,12,3/4,8,8,8,10,7,3,2:16.54,6.1,
2020-03-18,1,501,4,5,天賦威力,B335,潘明輝,賀賢,128,1032,1,1-1/4,2,1,1,2,4,4,2:16.62,6.5,
2020-03-18,1,501,5,6,賞心星,C251,何澤堯,方嘉柏,128,1171,5,2,9,9,9,8,8,5,2:16.74,3.7,
2020-03-18,1,501,6,1,靈鋒,A245,史卓豐,苗禮德,132,1024,4,3-3/4,10,10,10,9,6,6,2:17.03,8.7,
2020-03-18,1,501,7,11,醒目快駒,B107,楊明綸,鄭俊偉,115,1096,11,3-3/4,12,12,12,12,10,7,2:17.04,25,
2020-03-18,1,501,8,7,得意,C174,蔡明紹,葉楚航,125,1192,8,5-1/2,11,11,11,11,9,8,2:17.31,35,
2020-03-18,1,501,9,9,靚籐王,B425,郭能,高伯新,122,1156,10,6-1/2,4,3,4,3,5,9,2:17.46,21,
2020-03-18,1,501,10,8,神馬飛揚,V368,薛恩,鄭俊偉,123,1058,6,6-1/2,5,5,5,1,2,10,2:17.47,9.1,
2020-03-18,1,501,11,4,駿協精英,V207,黃俊,何良,125,1173,9,10,1,2,2,4,11,11,2:18.02,49,
2020-03-18,1,501,12,12,中華主將,B298,波健士,霍利時,113,1150,3,10-1/4,3,4,3,7,12,12,2:18.07,110,
2020-03-18,2,502,1,12,友享友賞,A142,田泰安,蘇偉賢,118,1202,1,-,,,,3,2,1,1:09.39,3,
2020-03-18,2,502,2,2,紅褲日,C272,黃俊,鄭俊偉,127,1143,6,1/2,,,,1,1,2,1:09.50,9.9,
2020-03-18,2,502,3,9,木火同明,C460,莫雷拉,何良,123,1045,4,1-3/4,,,,5,4,3,1:09.67,2.9,
2020-03-18,2,502,4,3,活力勇士,A313,郭能,約翰摩亞,132,1095,5,2-1/4,,,,4,5,4,1:09.74,7.8,
2020-03-18,2,502,5,11,陽明亮亮,A359,何澤堯,呂健威,120,1007,9,4,,,,9,8,5,1:10.02,10,
2020-03-18,2,502,6,10,隨我來,B300,利敬國,姚本輝,121,1027,7,4-1/4,,,,7,6,6,1:10.07,11,
2020-03-18,2,502,7,6,進優,D011,波健士,徐雨石,126,1094,11,7-3/4,,,,11,10,7,1:10.62,344,
2020-03-18,2,502,8,1,翹軍,B424,楊明綸,容天鵬,133,1103,12,8-1/4,,,,12,12,8,1:10.69,171,
2020-03-18,2,502,9,5,創高峰,D136,史卓豐,苗禮德,126,1156,3,8-1/2,,,,8,9,9,1:10.77,149,
2020-03-18,2,502,10,7,慣勝積極,A345,黃皓楠,丁冠豪,122,1092,8,9,,,,6,7,10,1:10.84,19,
2020-03-18,2,502,11,4,智理共想,D060,薛恩,高伯新,128,1063,2,10-1/2,,,,10,11,11,1:11.09,362,
2020-03-18,2,502,12,8,旗袍老細,D207,潘明輝,賀賢,122,1065,10,12-1/4,,,,2,3,12,1:11.35,18,
2020-03-18,3,503,1,11,好甜橙,A300,波健士,徐雨石,118,1134,1,-,,,,1,1,1,0:56.83,6.7,
2020-03-18,3,503,2,9,奇妙星,D068,田泰安,韋達,120,1136,4,1/2,,,,3,3,2,0:56.92,8.4,
2020-03-18,3,503,3,3,帖木兒,B001,薛恩,方嘉柏,129,1181,3,1-1/4,,,,7,7,3,0:57.02,30,
2020-03-18,3,503,4,2,大武士,B216,潘明輝,沈集成,128,1145,11,2-1/2,,,,10,10,4,0:57.23,60,
2020-03-18,3,503,5,1,小鳥敖翔,B069,潘頓,姚本輝,133,1206,2,2-1/2,,,,4,5,5,0:57.24,3.5,
2020-03-18,3,503,6,4,風雨駒,C376,何澤堯,告東尼,128,1133,5,2-3/4,,,,6,6,6,0:57.26,10,
2020-03-18,3,503,7,5,金匯昇,C010,莫雷拉,蔡約翰,128,1098,12,2-3/4,,,,8,9,7,0:57.27,24,
2020-03-18,3,503,8,12,銀河飛馬,C275,梁家俊,丁冠豪,116,1004,6,3-1/4,,,,11,11,8,0:57.35,14,
2020-03-18,3,503,9,6,好好彩彩,B188,楊明綸,蘇偉賢,119,1230,9,3-3/4,,,,9,8,9,0:57.45,39,
2020-03-18,3,503,10,10,萬眾之力,C329,利敬國,約翰摩亞,119,1014,10,4-1/2,,,,5,4,10,0:57.56,5.1,
2020-03-18,3,503,11,8,衝亞,C218,黃俊,羅富全,118,1043,7,5-1/4,,,,2,2,11,0:57.66,5.6,
2020-03-18,3,503,12,7,極速前進,V390,黃皓楠,容天鵬,123,1247,8,10-3/4,,,,12,12,12,0:58.57,185,
2020-03-18,3,503,WV,0,豪情勇駿,C508,楊明綸,何良,126,---,---,---,,,,,,,---,---,
2020-03-18,4,504,1,1,精算齊同,B102,何澤堯,呂健威,133,1187,2,-,,,5,5,5,1,1:39.19,3.5,
2020-03-18,4,504,2,9,飛雲騅,B274,黃俊,方嘉柏,116,1106,9,1-1/4,,,1,1,1,2,1:39.41,9.5,
2020-03-18,4,504,3,4,放眼量,A140,潘頓,何良,130,1048,5,1-1/2,,,6,6,6,3,1:39.42,4.9,
2020-03-18,4,504,4,3,歡喜心,A224,利敬國,蔡約翰,131,1122,6,2-3/4,,,7,7,7,4,1:39.65,16,
2020-03-18,4,504,5,7,三圓䮭路,C149,田泰安,蘇保羅,123,1091,7,3,,,8,8,8,5,1:39.66,9.5,
2020-03-18,4,504,6,2,凱旋駿驥,B430,莫雷拉,丁冠豪,133,1106,11,3,,,9,10,9,6,1:39.67,5.9,
2020-03-18,4,504,7,8,燈胆精英,A183,史卓豐,葉楚航,122,1193,3,4-1/4,,,3,3,3,7,1:39.89,9.7,
2020-03-18,4,504,8,11,威震天,V119,蔡明紹,姚本輝,118,1123,10,5-1/2,,,4,4,4,8,1:40.09,35,
2020-03-18,4,504,9,12,快閃的,A189,梁家俊,霍利時,117,1033,12,6-1/4,,,11,11,11,9,1:40.18,77,
2020-03-18,4,504,10,10,及時行樂,A125,波健士,徐雨石,119,1111,8,8-1/4,,,10,9,10,10,1:40.53,30,
2020-03-18,4,504,11,6,加州明雋,B363,郭能,告東尼,125,1140,1,9,,,2,2,2,11,1:40.64,10,
2020-03-18,4,504,12,5,千金一諾,V149,楊明綸,容天鵬,127,1159,4,17-1/2,,,12,12,12,12,1:41.97,181,
2020-03-18,5,505,1,6,開心好友,B466,何澤堯,姚本輝,127,1132,1,-,,,,5,4,1,1:10.06,8.2,
2020-03-18,5,505,2,1,多姿多財,D125,潘頓,羅富全,133,1022,6,1-1/4,,,,9,10,2,1:10.25,4,
2020-03-18,5,505,3,3,如真如假,C222,薛恩,方嘉柏,133,1126,2,1-1/4,,,,1,1,3,1:10.26,5.1,
2020-03-18,5,505,4,4,美妙星,A202,利敬國,容天鵬,130,1106,12,1-1/2,,,,11,11,4,1:10.29,35,
2020-03-18,5,505,5,9,帝豪精彩,D010,蔡明紹,文家良,125,1208,3,1-1/2,,,,7,6,5,1:10.30,15,
2020-03-18,5,505,6,11,大運舞台,T256,潘明輝,鄭俊偉,120,1102,7,2-1/2,,,,10,8,6,1:10.47,18,
2020-03-18,5,505,7,12,坪山新星,C242,蘇狄雄,蘇保羅,117,979,11,3-1/4,,,,12,12,7,1:10.59,209,
2020-03-18,5,505,8,10,勝利紅星,D031,莫雷拉,蔡約翰,124,1188,9,3-3/4,,,,8,9,8,1:10.65,4.3,
2020-03-18,5,505,9,8,宜春之星,C026,梁家俊,丁冠豪,126,1164,5,5-3/4,,,,3,2,9,1:10.99,13,
2020-03-18,5,505,10,5,赤水神駒,V364,黃俊,葉楚航,123,1204,8,7,,,,4,5,10,1:11.20,32,
2020-03-18,5,505,11,2,精進百樂,C177,史卓豐,高伯新,133,1236,4,9,,,,6,7,11,1:11.49,15,
2020-03-18,5,505,12,7,醒旺財,D208,田泰安,韋達,127,1084,10,10-1/2,,,,2,3,12,1:11.74,10,
2020-03-18,6,506,1,9,熱血鬥士,C360,史卓豐,告東尼,123,1120,1,-,,,3,4,4,1,1:39.96,10,
2020-03-18,6,506,2,8,鴻圖巨星,C163,莫雷拉,羅富全,123,1071,10,3/4,,,2,2,2,2,1:40.10,3.6,
2020-03-18,6,506,3,4,勞動創造,C138,利敬國,沈集成,127,1049,2,1-3/4,,,4,5,5,3,1:40.24,4.4,
2020-03-18,6,506,4,5,超趣,C285,田泰安,霍利時,127,1078,12,2,,,9,9,8,4,1:40.28,9.3,
2020-03-18,6,506,5,12,友誼之星,V379,蔡明紹,蘇保羅,117,1169,9,2-1/4,,,11,11,11,5,1:40.31,56,
2020-03-18,6,506,6,1,盛大光輝,C121,波健士,何良,133,1128,6,2-1/2,,,5,3,3,6,1:40.36,10,
2020-03-18,6,506,7,11,勁駒,D138,何澤堯,賀賢,121,1094,7,3-1/4,,,7,7,7,7,1:40.47,16,
2020-03-18,6,506,8,7,雷公鑿,V279,黃俊,徐雨石,119,1202,5,3-3/4,,,1,1,1,8,1:40.55,6.7,
2020-03-18,6,506,9,3,美麗歡欣,D130,潘頓,約翰摩亞,127,1116,11,4,,,10,10,10,9,1:40.61,19,
2020-03-18,6,506,10,10,晉神,C476,潘明輝,葉楚航,119,1025,4,5,,,6,8,9,10,1:40.77,17,
2020-03-18,6,506,11,6,魅影揚飛,A354,郭能,姚本輝,125,1214,8,5-1/2,,,8,6,6,11,1:40.84,14,
2020-03-18,6,506,12,2,包裝喜悅,D057,薛恩,高伯新,129,1058,3,10,,,12,12,12,12,1:41.54,285,
2020-03-18,7,507,1,5,同進,V315,郭能,方嘉柏,123,1148,6,-,,,,7,7,1,1:09.58,16,
2020-03-18,7,507,2,6,鼓浪順風,D040,黎海榮,姚本輝,119,1167,2,1-1/4,,,,6,5,2,1:09.79,12,
2020-03-18,7,507,3,12,獎金大王,B433,蘇狄雄,葉楚航,113,1174,4,1-1/2,,,,3,3,3,1:09.82,13,
2020-03-18,7,507,4,11,勝利在手,C103,田泰安,呂健威,116,1077,5,1-3/4,,,,1,1,4,1:09.87,1.5,
2020-03-18,7,507,5,3,寶山鷹,C248,潘頓,丁冠豪,126,1089,12,3,,,,2,2,5,1:10.04,12,
2020-03-18,7,507,6,4,金糠,D134,薛恩,霍利時,125,1012,11,3-1/2,,,,12,12,6,1:10.14,80,
2020-03-18,7,507,7,7,索先生,T330,黃俊,賀賢,114,1137,9,4,,,,10,11,7,1:10.20,22,
2020-03-18,7,507,8,1,元朗之星,C303,何澤堯,文家良,133,1103,7,5-1/2,,,,5,4,8,1:10.46,8.7,
2020-03-18,7,507,9,10,駿皇星,D144,蔡明紹,約翰摩亞,117,1099,8,7,,,,11,10,9,1:10.68,21,
2020-03-18,7,507,10,2,家有喜事,C116,利敬國,何良,122,1057,1,9-1/4,,,,9,9,10,1:11.04,27,
2020-03-18,7,507,11,9,飛龍降臨,D182,潘明輝,沈集成,115,1131,3,9-1/2,,,,4,6,11,1:11.08,126,
2020-03-18,7,507,12,8,勁進,D195,梁家俊,韋達,118,1149,10,10,,,,8,8,12,1:11.17,139,
2020-03-18,7,507,WV,0,加州得迅,D276,莫雷拉,告東尼,132,---,---,---,,,,,,,---,---,
2020-03-18,8,508,1,2,君達星,B019,潘頓,丁冠豪,127,1164,11,-,,,,2,2,1,1:09.09,2.8,
2020-03-18,8,508,2,4,禾道駒,B253,田泰安,告東尼,126,1092,2,3/4,,,,8,9,2,1:09.23,6,
2020-03-18,8,508,3,6,鞍歌,A177,利敬國,姚本輝,123,1145,12,1-1/4,,,,11,11,3,1:09.28,44,
2020-03-18,8,508,4,8,好吉利,A418,郭能,約翰摩亞,122,1091,5,1-1/4,,,,9,8,4,1:09.29,17,
2020-03-18,8,508,5,11,飛霸龍,B033,史卓豐,苗禮德,118,1135,6,1-1/2,,,,4,4,5,1:09.34,5.7,
2020-03-18,8,508,6,10,永同歡欣,C232,潘明輝,容天鵬,117,1074,3,1-3/4,,,,10,10,6,1:09.37,11,
2020-03-18,8,508,7,12,悅跑得,C502,蔡明紹,葉楚航,113,1155,10,1-3/4,,,,7,6,7,1:09.37,42,
2020-03-18,8,508,8,1,鄉村瑰寶,B396,莫雷拉,蔡約翰,133,1115,7,3-1/2,,,,3,3,8,1:09.64,6.7,
2020-03-18,8,508,9,7,聰明導彈,C037,何澤堯,蘇偉賢,123,1092,8,3-3/4,,,,12,12,9,1:09.69,9.5,
2020-03-18,8,508,10,3,實力飛駒,V138,黃俊,蘇保羅,121,1091,1,4,,,,1,1,10,1:09.74,24,
2020-03-18,8,508,11,9,亮先生,B179,蘇狄雄,賀賢,118,1111,9,5-1/4,,,,5,5,11,1:09.92,113,
2020-03-18,8,508,12,5,薈力之城,B280,薛恩,羅富全,124,1178,4,5-3/4,,,,6,7,12,1:10.01,55,
2020-03-22,1,509,1,12,春風得意,C309,利敬國,何良,123,1041,7,-,,,,2,2,1,1:09.47,5.5,
2020-03-22,1,509,2,4,雷電勇士,D178,莫雷拉,韋達,127,1199,12,短馬頭位,,,,1,1,2,1:09.48,3.2,
2020-03-22,1,509,3,6,無心睡眠,D082,郭能,約翰摩亞,127,1095,5,3/4,,,,5,4,3,1:09.62,20,
2020-03-22,1,509,4,2,騰龍超影,T372,薛恩,蘇保羅,131,1163,8,1-1/4,,,,7,6,4,1:09.67,23,
2020-03-22,1,509,5,13,連連行運,C441,史卓豐,蔡約翰,122,1107,1,1-3/4,,,,9,7,5,1:09.76,11,
2020-03-22,1,509,6,5,青心星,D099,潘頓,丁冠豪,127,1220,4,2,,,,6,5,6,1:09.80,4.7,
2020-03-22,1,509,7,7,好友無敵,A217,黎海榮,文家良,125,1072,3,2-1/4,,,,4,3,7,1:09.82,6,
2020-03-22,1,509,8,14,燦若明霞,B474,黃皓楠,蘇偉賢,113,1141,6,2-1/2,,,,13,8,8,1:09.85,229,
2020-03-22,1,509,9,8,熱鬥車神,D152,梁家俊,姚本輝,125,1117,11,4-1/4,,,,14,13,9,1:10.14,11,
2020-03-22,1,509,10,3,百勝愛駒,D254,田泰安,沈集成,127,1191,13,5-1/4,,,,12,11,10,1:10.31,166,
2020-03-22,1,509,11,9,連利之友,C471,蘇狄雄,葉楚航,123,1007,2,8-3/4,,,,10,12,11,1:10.87,354,
2020-03-22,1,509,12,1,清新動力,B067,黃俊,徐雨石,128,995,14,8-3/4,,,,8,9,12,1:10.88,27,
2020-03-22,1,509,13,10,卡比獸,C349,波健士,霍利時,125,1066,10,13,,,,11,14,13,1:11.53,218,
2020-03-22,1,509,14,11,祥勝寶駒,D154,潘明輝,鄭俊偉,122,1015,9,19,,,,3,10,14,1:12.53,54,
2020-03-22,2,510,1,7,福善,C426,利敬國,高伯新,122,1066,7,-,,,4,5,3,1,1:34.80,6.9,
2020-03-22,2,510,2,13,自然君子,C089,莫雷拉,方嘉柏,117,1181,14,短馬頭位,,,1,2,1,2,1:34.81,8.2,
2020-03-22,2,510,3,11,天天精彩,C414,潘頓,告東尼,120,1103,9,2-1/4,,,12,12,11,3,1:35.16,2.4,
2020-03-22,2,510,4,1,睡眠攻略,C493,郭能,霍利時,133,1115,4,3,,,7,6,5,4,1:35.30,8.8,
2020-03-22,2,510,5,5,博愛友威,C152,田泰安,葉楚航,127,1069,5,3-1/2,,,8,9,7,5,1:35.36,12,
2020-03-22,2,510,6,14,至叻仔,D013,梁家俊,蘇偉賢,117,1168,12,3-1/2,,,14,13,12,6,1:35.38,21,
2020-03-22,2,510,7,8,快活一番,D037,蔡明紹,韋達,122,1270,3,4,,,10,10,10,7,1:35.44,174,
2020-03-22,2,510,8,3,尖子,C266,薛恩,徐雨石,130,1066,10,4-1/4,,,9,8,9,8,1:35.49,91,
2020-03-22,2,510,9,12,東方雷,C500,波健士,何良,118,1035,1,5-3/4,,,3,4,4,9,1:35.72,26,
2020-03-22,2,510,10,10,機智之星,D021,潘明輝,姚本輝,120,936,13,5-3/4,,,13,14,14,10,1:35.74,15,
2020-03-22,2,510,11,4,陽光,A371,何澤堯,呂健威,128,1129,6,6-3/4,,,11,11,13,11,1:35.89,9.6,
2020-03-22,2,510,12,6,新界之星,A081,黎海榮,鄭俊偉,124,1045,2,7,,,6,7,8,12,1:35.94,57,
2020-03-22,2,510,13,2,一見傾心,B401,史卓豐,蘇保羅,132,1188,8,11-3/4,,,2,1,2,13,1:36.67,21,
2020-03-22,2,510,14,9,時尚傳奇,D012,楊明綸,容天鵬,122,1136,11,19,,,5,3,6,14,1:37.83,425,
2020-03-22,3,511,1,4,寶成智勝,D228,潘頓,姚本輝,125,1148,2,-,,,,2,1,1,1:08.84,2.5,
2020-03-22,3,511,2,10,怡昌飛駒,B064,史卓豐,苗禮德,122,1064,4,1,,,,7,3,2,1:09.00,2.4,
2020-03-22,3,511,3,7,善傳萬里,D167,蔡明紹,文家良,123,1113,8,2-3/4,,,,8,9,3,1:09.29,11,
2020-03-22,3,511,4,1,嫡愛摯寶,C062,田泰安,蔡約翰,133,1213,6,3-1/4,,,,9,11,4,1:09.37,18,
2020-03-22,3,511,5,3,有得精彩,D238,莫雷拉,韋達,125,1191,5,4-3/4,,,,10,7,5,1:09.59,9.3,
2020-03-22,3,511,6,12,箭意,D106,薛恩,蘇保羅,121,1184,7,5,,,,6,6,6,1:09.64,13,
2020-03-22,3,511,7,6,電訊飛彈,D209,蘇狄雄,葉楚航,123,1213,14,5-3/4,,,,14,12,7,1:09.74,225,
2020-03-22,3,511,8,8,辣得驕,D159,梁家俊,呂健威,123,1012,12,6-1/2,,,,12,10,8,1:09.89,192,
2020-03-22,3,511,9,5,甜酒杯,D247,何澤堯,方嘉柏,125,1182,13,7,,,,13,13,9,1:09.95,51,
2020-03-22,3,511,10,11,美麗天使,C541,黃俊,告東尼,116,998,1,7-1/4,,,,5,5,10,1:09.98,48,
2020-03-22,3,511,11,2,自由喜,B359,黃皓楠,蘇偉賢,124,1178,3,13-1/4,,,,3,4,11,1:10.96,30,
2020-03-22,3,511,12,14,箭神寶,C384,黎海榮,徐雨石,114,1173,9,15-1/4,,,,1,2,12,1:11.27,389,
2020-03-22,3,511,13,13,盛唐文心,C390,波健士,霍利時,115,1020,10,18-1/4,,,,4,8,13,1:11.75,247,
2020-03-22,3,511,14,9,銳俊良駒,C513,楊明綸,容天鵬,122,1082,11,25-1/2,,,,11,14,14,1:12.93,572,
2020-03-22,4,512,1,10,普仁,D006,潘頓,容天鵬,126,1039,11,-,,,9,9,11,1,1:21.76,7.4,
2020-03-22,4,512,2,1,三生好運,C359,郭能,羅富全,133,1058,1,3/4,,,4,4,3,2,1:21.87,13,
2020-03-22,4,512,3,11,美麗多多,D116,莫雷拉,蔡約翰,125,1076,9,1,,,14,14,12,3,1:21.91,3.1,
2020-03-22,4,512,4,14,鐵胆威龍,C015,田泰安,蘇偉賢,118,1154,13,1-3/4,,,7,7,8,4,1:22.02,10,
2020-03-22,4,512,5,3,綫路勇駒,A041,蔡明紹,告東尼,129,1172,6,2,,,8,10,10,5,1:22.06,7.6,
2020-03-22,4,512,6,9,叻叻精彩,D217,利敬國,韋達,126,1140,12,2,,,5,1,1,6,1:22.07,8,
2020-03-22,4,512,7,7,心中有您,B283,潘明輝,何良,125,1079,4,2,,,10,8,6,7,1:22.08,13,
2020-03-22,4,512,8,12,紅衣震撼,C366,楊明綸,蘇保羅,124,1029,7,3-1/2,,,11,12,13,8,1:22.31,280,
2020-03-22,4,512,9,2,明欣賞,C327,梁家俊,賀賢,132,1048,2,4-1/4,,,3,5,5,9,1:22.45,15,
2020-03-22,4,512,10,4,度身訂做,C522,薛恩,鄭俊偉,129,1034,5,6,,,12,11,9,10,1:22.70,93,
2020-03-22,4,512,11,8,相見歡,D215,波健士,姚本輝,126,1166,14,8-3/4,,,6,6,7,11,1:23.16,142,
2020-03-22,4,512,12,13,明月千山,C403,黎海榮,文家良,122,1159,3,10-1/2,,,1,2,2,12,1:23.43,15,
2020-03-22,4,512,13,6,雙天至尊,C293,何澤堯,呂健威,128,1193,8,11,,,13,13,14,13,1:23.53,26,
2020-03-22,4,512,14,5,軒轅齊飛,V250,黃俊,葉楚航,123,1233,10,18,,,2,3,4,14,1:24.62,13,
2020-03-22,5,513,1,12,平海掌星,D123,莫雷拉,蔡約翰,115,1286,4,-,,,,5,3,1,1:09.21,1.6,
2020-03-22,5,513,2,13,快樂歡騰,B272,蔡明紹,蘇偉賢,114,1145,10,1-1/2,,,,10,11,2,1:09.44,54,
2020-03-22,5,513,3,8,連利福將,B475,利敬國,葉楚航,117,1122,2,1-1/2,,,,4,5,3,1:09.46,6,
2020-03-22,5,513,4,3,美麗友盈,C124,梁家俊,約翰摩亞,128,1075,3,1-3/4,,,,2,1,4,1:09.50,28,
2020-03-22,5,513,5,5,勝賢,D169,潘明輝,賀賢,122,1060,5,2-1/4,,,,8,8,5,1:09.57,17,
2020-03-22,5,513,6,9,開心人生,C065,何澤堯,呂健威,117,1236,8,2-1/2,,,,13,12,6,1:09.60,6.9,
2020-03-22,5,513,7,10,鑽飛龍,D111,楊明綸,容天鵬,117,1210,9,2-1/2,,,,11,7,7,1:09.62,403,
2020-03-22,5,513,8,2,曈曨光彩,D188,郭能,告東尼,129,1034,12,4-3/4,,,,12,13,8,1:09.96,253,
2020-03-22,5,513,9,11,天氣先生,D058,黃皓楠,韋達,113,1007,6,5-1/2,,,,6,9,9,1:10.10,332,
2020-03-22,5,513,10,7,印水紙,D043,波健士,高伯新,117,1145,1,6,,,,1,2,10,1:10.16,49,
2020-03-22,5,513,11,6,大俠士,C373,薛恩,沈集成,123,1120,7,6,,,,7,4,11,1:10.17,9.3,
2020-03-22,5,513,12,4,忠心美麗,B383,黃俊,告東尼,120,1102,13,8,,,,9,10,12,1:10.50,68,
2020-03-22,5,513,13,1,金鷹翱翔,C446,蘇狄雄,何良,131,1268,11,10,,,,3,6,13,1:10.83,252,
2020-03-22,6,514,1,13,福多寶,B026,蔡明紹,賀賢,113,1108,1,-,,3,5,4,4,1,2:00.43,8,
2020-03-22,6,514,2,2,傑彩繽紛,B457,史卓豐,蔡約翰,131,1067,4,3/4,,7,7,6,5,2,2:00.56,7,
2020-03-22,6,514,3,5,喜勝勁駒,C325,潘頓,方嘉柏,130,1069,3,1-1/2,,9,9,9,9,3,2:00.67,4.2,
2020-03-22,6,514,4,11,軍威振,D141,莫雷拉,韋達,116,1061,10,2-1/4,,8,8,8,8,4,2:00.81,3.6,
2020-03-22,6,514,5,8,天外天,B435,波健士,約翰摩亞,123,1098,9,4,,11,11,10,10,5,2:01.09,17,
2020-03-22,6,514,6,10,興惑,B351,田泰安,告東尼,122,1023,12,4-1/4,,13,13,13,14,6,2:01.11,15,
2020-03-22,6,514,7,1,轉數高,C007,利敬國,賀賢,133,1182,8,4-1/2,,5,6,7,7,7,2:01.17,9.7,
2020-03-22,6,514,8,7,扎西德勒,C084,郭能,約翰摩亞,124,1135,13,5-1/4,,6,3,3,1,8,2:01.28,9.6,
2020-03-22,6,514,9,3,真益善,D268,梁家俊,沈集成,131,1069,7,5-1/2,,10,10,11,13,9,2:01.32,277,
2020-03-22,6,514,10,4,天池怪俠,B350,楊明綸,蘇偉賢,130,1136,14,6-1/2,,14,14,14,11,10,2:01.48,203,
2020-03-22,6,514,11,9,文武傳奇,B137,潘明輝,沈集成,120,1142,6,10-3/4,,12,12,12,12,11,2:02.15,52,
2020-03-22,6,514,12,14,事勝意,T391,黃俊,苗禮德,108,1090,2,12-1/4,,1,1,1,3,12,2:02.41,80,
2020-03-22,6,514,13,12,嘉才,D196,何澤堯,文家良,117,1169,5,15-1/4,,4,4,5,6,13,2:02.88,18,
2020-03-22,6,514,14,6,哈囉嗲哋,C464,薛恩,丁冠豪,127,1123,11,23-1/4,,2,2,2,2,14,2:04.17,147,
2020-03-22,7,515,1,5,福逸,D176,潘頓,高伯新,123,1170,12,-,,,,7,7,1,1:08.55,1.7,
2020-03-22,7,515,2,7,辣臣,D199,波健士,約翰摩亞,119,992,10,1,,,,3,3,2,1:08.71,43,
2020-03-22,7,515,3,2,勝利風範,C186,莫雷拉,呂健威,128,1139,9,3,,,,6,6,3,1:09.01,9.6,
2020-03-22,7,515,4,1,紅心傾,C145,蔡明紹,告東尼,133,1037,5,4-1/4,,,,10,9,4,1:09.22,55,
2020-03-22,7,515,5,12,首飾大聖,B378,田泰安,蔡約翰,115,1085,4,5-1/4,,,,4,4,5,1:09.38,52,
2020-03-22,7,515,6,4,南莊之歌,C480,利敬國,沈集成,124,1206,3,5-1/2,,,,2,2,6,1:09.43,7.7,
2020-03-22,7,515,7,6,電子群星,C132,黎海榮,文家良,121,1040,6,6,,,,11,12,7,1:09.51,38,
2020-03-22,7,515,8,11,年年豐收,D180,史卓豐,姚本輝,117,1114,2,6-1/4,,,,1,1,8,1:09.54,3.9,
2020-03-22,7,515,9,8,精靈勇士,D172,梁家俊,約翰摩亞,117,1115,8,6-1/2,,,,5,5,9,1:09.58,20,
2020-03-22,7,515,10,3,安逸寧靜,D189,楊明綸,蘇偉賢,127,1013,1,9-3/4,,,,9,8,10,1:10.12,524,
2020-03-22,7,515,11,10,喜悅天空,C195,黃皓楠,丁冠豪,113,1083,7,9-3/4,,,,12,10,11,1:10.13,656,
2020-03-22,7,515,12,9,會展達人,C505,潘明輝,葉楚航,115,1250,11,13-1/2,,,,8,11,12,1:10.70,365,
2020-03-22,8,516,1,1,金鎗六十,C238,何澤堯,呂健威,126,1068,9,-,,11,12,13,11,1,2:00.15,1.7,
2020-03-22,8,516,2,6,幸福掌聲,C492,薛恩,沈集成,126,1093,11,頸位,,14,13,6,1,2,2:00.19,290,
2020-03-22,8,516,3,3,幸福笑容,C199,潘頓,呂健威,126,1218,1,3,,5,5,5,3,3,2:00.61,3.3,
2020-03-22,8,516,4,13,玖寶,D056,楊明綸,約翰摩亞,126,1098,7,4,,9,8,9,12,4,2:00.80,261,
2020-03-22,8,516,5,12,精神威,C345,梁家俊,羅富全,126,1113,5,4-1/2,,2,3,3,4,5,2:00.86,267,
2020-03-22,8,516,6,9,勇猛神駒,C462,利敬國,沈集成,126,1127,12,4-3/4,,10,11,10,9,6,2:00.89,19,
2020-03-22,8,516,7,4,駿龍駒,D129,史卓豐,羅富全,126,1043,14,5-1/4,,13,14,14,13,7,2:00.97,121,
2020-03-22,8,516,8,11,必妙星,C507,田泰安,蘇保羅,126,1163,2,8-1/4,,6,6,8,6,8,2:01.47,45,
2020-03-22,8,516,9,7,時時有餘,C465,郭能,方嘉柏,126,1030,3,8-1/2,,8,9,11,8,9,2:01.51,25,
